Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (0, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 256;471ce4b9;0,055;8,9009;9,9695;0,8448;0,8525;0,844;0,2986;1,613;1,0215
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 45;ddae2068;0,5113;6,085;7,1697;0,7069;0,7213;0,706;0,6028;1,3543;1,0162
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) (Standard) + 345;4ecfe15d;0,1311;8,2413;9,5605;0,8136;0,8308;0,8121;0,3463;1,5588;1,0132
SARIMAXv2.4 (0, 0, 0)(1, 0, 1, 5) (RetLog) (MinMax) + 23456;00e13f76;-0,1266;10,0462;10,8853;0,8793;0,8852;0,8786;0,1971;1,6777;1,0114
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 4;40468d16;-0,0795;9,1101;10,6553;0,8621;0,875;0,8595;0,2307;1,6479;1,0102
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) (MinMax) + 34;cdb4c12f;0,1097;8,3543;9,6772;0,8136;0,8358;0,8115;0,3338;1,5615;1,009
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) (Standard) + 3456;732a38c7;0,1149;8,326;9,6492;0,8136;0,8308;0,8121;0,3368;1,5588;1,0089
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) + 346;377374a5;0,1079;8,3524;9,687;0,8136;0,8358;0,8115;0,3329;1,5615;1,0086
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 46;cdcec2a7;-0,0463;8,9626;10,4905;0,8448;0,8657;0,8405;0,2485;1,6187;1,0021
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) (MinMax) + 345;3d60c3b2;0,0824;8,5064;9,8245;0,8136;0,8308;0,8121;0,3178;1,5588;1,0004
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) + 345;636bf1bf;0,08;8,5127;9,8374;0,8136;0,8308;0,8121;0,3166;1,5588;0,9998
SARIMAXv2.4 (0, 0, 0)(0, 0, 1, 5) (RetLog) (MinMax) + 2456;08c2ee87;-0,2894;10,7581;11,6452;0,8966;0,9;0,8964;0,1138;1,7094;0,9914
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) (Standard) + 34;79aba8d1;0,1091;8,3555;9,6803;0,7966;0,8182;0,7948;0,3335;1,529;0,991
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) + 3456;d3854c78;0,0424;8,7155;10,0363;0,8136;0,8308;0,8121;0,295;1,5588;0,9901
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) (Standard) + 346;9f32647b;0,0901;8,4534;9,7832;0,7966;0,8182;0,7948;0,3225;1,529;0,986
SARIMAXv2.4 (1, 1, 2)(0, 0, 1, 5) (MinMax) + 35;ad66ed01;-0,1347;9,3991;10,9251;0,8475;0,8525;0,8471;0,2007;1,6167;0,9795
SARIMAXv2.4 (1, 0, 2)(0, 0, 0, 5) (RetLog) (MinMax) + 2345;b5db7fb5;-0,3507;10,947;11,919;0,8966;0,9032;0,8952;0,0838;1,7106;0,9786
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 15;8450f5e9;0,1254;7,8518;9,5911;0,7759;0,8;0,7726;0,35;1,4901;0,977
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) + 34;238ba6b4;0,0523;8,6697;9,9842;0,7966;0,8182;0,7948;0,3006;1,529;0,9762
SARIMAXv2.4 (2, 1, 2)(0, 0, 0, 5) (MinMax) + 346;9bc68639;0,0446;8,7153;10,0248;0,7966;0,8182;0,7948;0,2961;1,529;0,9742
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1346;57bc5fd3;0,0193;9,5791;10,1561;0,8103;0,8136;0,8107;0,2724;1,5454;0,9726
SARIMAXv2.4 (1, 0, 1)(2, 0, 0, 5) (RetLog) (MinMax) + 25;20452ddc;-0,0094;9,1527;10,3039;0,8103;0,8254;0,8083;0,2638;1,551;0,9718
SARIMAXv2.4 (0, 0, 0)(1, 0, 1, 5) (RetLog) (MinMax) + 245;0a5b0ff2;-0,3502;10,9717;11,9167;0,8793;0,8852;0,8786;0,0839;1,6777;0,9605
SARIMAXv2.4 (2, 1, 0)(1, 0, 1, 5) + 3;af0240d0;-0,1045;9,1183;10,779;0,8136;0,8197;0,8132;0,2186;1,5528;0,9524
SARIMAXv2.4 (3, 1, 0)(2, 0, 1, 5) + 36;ea557a5a;-0,1529;9,3281;11,0124;0,8136;0,8197;0,8132;0,193;1,5528;0,9409
SARIMAXv2.4 (3, 1, 0)(2, 0, 2, 5) (Standard) + 3;70a6c89f;-0,074;9,0884;10,6287;0,7797;0,7937;0,7787;0,2336;1,4927;0,9261
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 56;4486dcbf;-0,0238;8,5846;10,3769;0,7586;0,7941;0,7536;0,2648;1,4629;0,9238
SARIMAXv2.4 (0, 0, 1)(2, 0, 0, 5) (RetLog) (MinMax) + 126;0e990be2;-0,6941;12,1948;13,3484;0,9138;0,918;0,9131;-0,0812;1,7423;0,9217
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 5;84657c80;-0,0269;8,6236;10,3925;0,7586;0,7879;0,7548;0,2627;1,4599;0,9212
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 136;b5207aec;-0,1273;10,2133;10,8889;0,7759;0,7797;0,7762;0,1949;1,4801;0,9018
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 56;216e279f;-0,1532;9,2804;11,0133;0,7586;0,7941;0,7536;0,1935;1,4629;0,8917
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 5;1b5efeee;-0,1608;9,3332;11,0493;0,7586;0,7879;0,7548;0,1893;1,4599;0,8881
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 12346;7bc8024c;-0,9528;13,2149;14,3314;0,9138;0,918;0,9131;-0,2023;1,7423;0,8672
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 12;38e0bb78;-1,1473;13,681;15,0282;0,931;0,9355;0,9298;-0,29;1,7749;0,8457
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 1246;137b32a0;-1,1678;13,9527;15,0999;0,931;0,9355;0,9298;-0,3005;1,7749;0,841
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1236;8f23f98a;-1,0481;13,513;14,6771;0,8966;0,9;0,8964;-0,2459;1,7094;0,8295
SARIMAXv2.4 (1, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 1234;461438c1;-1,1682;13,8968;15,1011;0,9138;0,918;0,9131;-0,3004;1,7423;0,8231
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 124;6433c753;-1,3483;14,4758;15,7157;0,9483;0,9524;0,9464;-0,3815;1,8072;0,8223
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 346;e6236550;-0,6528;11,1739;13,1849;0,7931;0,8;0,7929;-0,0546;1,5144;0,8083
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 123;d6b98586;-1,4276;14,6491;15,9788;0,9138;0,918;0,9131;-0,4166;1,7423;0,7708
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 46;9939ae8b;-1,1471;13,524;15,0274;0,8448;0,8615;0,8417;-0,289;1,617;0,7593
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 1;042aa213;-1,1471;13,823;15,0274;0,8103;0,807;0,8119;-0,2908;1,5422;0,7174
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 36;6de6dd3e;-1,1933;13,246;15,1883;0,7586;0,7742;0,7571;-0,3074;1,4532;0,6609
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 2346;738ef14e;-2,0677;16,4619;17,9624;0,8966;0,9;0,8964;-0,6984;1,7094;0,6259
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (RetLog) (MinMax) + 246;c479820b;-2,23;16,9334;18,4315;0,9138;0,918;0,9131;-0,7692;1,7423;0,6122
SARIMAXv2.4 (1, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 134;caa228f0;-1,8053;15,8634;17,177;0,8103;0,8;0,8131;-0,5842;1,5387;0,5834
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 26;0c5078da;-2,2669;16,9095;18,5365;0,8793;0,8814;0,8798;-0,7847;1,6761;0,5687
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 56;b52aa670;-0,5701;11,2896;12,8513;0,5254;0,5625;0,5241;-0,0186;1,0222;0,5539
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 236;4e07327e;-2,4832;17,6264;19,1402;0,8966;0,8966;0,8976;-0,8788;1,7081;0,544
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 6;13d8ca09;-0,2854;9,9056;11,6281;0,4576;0,4839;0,4569;0,1244;0,8869;0,5438
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) + 6;38c22455;-0,2853;9,905;11,6275;0,4576;0,4839;0,4569;0,1245;0,8869;0,5438
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 6;28efa398;-0,2866;9,9102;11,6332;0,4576;0,4839;0,4569;0,1238;0,8869;0,5435
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 6;14663060;-0,2639;9,782;11,5303;0,4576;0,4667;0,4575;0,1358;0,8769;0,5434
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 6;6938b68f;-0,264;9,7827;11,531;0,4576;0,4667;0,4575;0,1357;0,8769;0,5433
SARIMAXv2.4 (2, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 6;b27a87d3;-0,2655;9,7891;11,5377;0,4576;0,4667;0,4575;0,1349;0,8769;0,543
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 56;dc17c38c;-0,5676;11,2641;12,8413;0,5085;0,5397;0,5075;-0,0173;0,9866;0,5348
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (MinMax) + 56;de48fbe1;-0,5677;11,2604;12,8416;0,5085;0,5397;0,5075;-0,0173;0,9866;0,5348
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 6;58cdcf9d;-0,37;10,2468;12,0036;0,4655;0,4918;0,4643;0,0819;0,9017;0,5328
SARIMAXv2.4 (0, 0, 1)(0, 0, 2, 5) (RetLog) (MinMax) + 14;428a8d01;-2,3371;17,4789;18,7347;0,8448;0,8364;0,8476;-0,8165;1,6056;0,5156
SARIMAXv2.4 (3, 1, 0)(2, 0, 0, 5) + 6;f1645dc5;-0,5707;11,1255;12,8537;0,4746;0,4561;0,4753;-0,0175;0,8931;0,4833
SARIMAXv2.4 (3, 1, 0)(2, 0, 0, 5) (Standard) + 6;61c78637;-0,5723;11,133;12,8605;0,4746;0,4561;0,4753;-0,0183;0,8931;0,483
SARIMAXv2.4 (3, 1, 0)(2, 0, 0, 5) (MinMax) + 6;4038a75f;-0,5725;11,1338;12,8612;0,4746;0,4561;0,4753;-0,0184;0,8931;0,4829
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 5;8b18105d;-0,5955;11,3832;12,9549;0,4576;0,5;0,4563;-0,0308;0,8963;0,4791
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (MinMax) + 5;aff1ab75;-0,5996;11,3969;12,9714;0,4576;0,5;0,4563;-0,0328;0,8963;0,4782
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 5;e9211d5a;-0,6018;11,4062;12,9806;0,4576;0,5;0,4563;-0,0339;0,8963;0,4777
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 6;b0ce2bc2;-0,7545;11,0757;13,5843;0,5;0,4912;0,5012;-0,099;0,9477;0,4767
SARIMAXv2.4 (3, 0, 0)(0, 0, 1, 5) (RetLog) (MinMax) + 234;8f8236d8;-2,9296;18,5895;20,3297;0,9138;0,918;0,9131;-1,0702;1,7423;0,4767
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 24;2f77c66b;-3,1626;19,1689;20,9238;0,8966;0,9032;0,8952;-1,1699;1,7106;0,4144
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 23;30e885f4;-3,2798;19,4854;21,2164;0,9138;0,9153;0,9143;-1,22;1,7414;0,4088
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 2;4586b6e2;-3,3342;19,4428;21,3507;0,8621;0,8667;0,8619;-1,2426;1,6444;0,3452
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 6;bcedf71a;-1,9686;14,8724;17,6699;0,5345;0,6197;0,5274;-0,6492;1,0649;0,2936
SARIMAXv2.4 (1, 0, 2)(0, 0, 0, 5) (RetLog) (MinMax) + 34;2f80c4f1;-3,4889;18,4695;21,7285;0,7414;0,7368;0,7429;-1,3045;1,4101;0,1885
SARIMAXv2.4 (3, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 13;81dbd6f8;-4,0676;21,3874;23,0868;0,7931;0,7778;0,7964;-1,5546;1,5033;0,1272
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 4;d1ec3293;-6,1953;24,5388;27,5096;0,7759;0,7797;0,7762;-2,4463;1,4801;-0,2868
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 56;3bfcdec9;-5,8948;23,9872;26,929;0,4828;0,5455;0,4786;-2,3206;0,9546;-0,5192
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 3;17e8e813;-10,7225;31,6746;35,1132;0,7414;0,7368;0,7429;-4,3291;1,4101;-1,1725
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 5;c777dcfa;-19,2795;42,0028;46,1836;0,4483;0,5294;0,4429;-7,8651;0,8993;-3,0446
