Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1236;94850b90;0,5944;4,7351;6,5316;0,3898;0,4;0,3897;0,7091;0,7484;0,7308
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 123;5952c32e;0,5945;4,7346;6,5311;0,3898;0,4;0,3897;0,7092;0,7484;0,7308
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1246;dc474ad3;0,5943;4,7351;6,5326;0,3898;0,4;0,3897;0,7091;0,7484;0,7307
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12346;f9e6d71b;0,594;4,7377;6,5347;0,3898;0,4;0,3897;0,7088;0,7484;0,7306
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1234;c8742560;0,5941;4,7358;6,5343;0,3898;0,4;0,3897;0,7089;0,7484;0,7306
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12346;9214ec90;0,5939;4,7381;6,5361;0,3898;0,4;0,3897;0,7086;0,7484;0,7305
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12345;866ddf0c;0,5957;4,7266;6,5212;0,3729;0,3934;0,3724;0,7105;0,7223;0,717
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 124;430e0a8c;0,5947;4,7327;6,5293;0,3729;0,3934;0,3724;0,7095;0,7223;0,7165
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1234;b47d2a65;0,5942;4,7364;6,5335;0,3729;0,3934;0,3724;0,7089;0,7223;0,7163
SARIMAXv2.4 (1, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 134;caa228f0;0,5254;5,7241;7,0655;0,3966;0,386;0,3976;0,6231;0,7495;0,6926
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 3;17e8e813;0,2847;6,0778;8,6735;0,4483;0,4483;0,4488;0,4731;0,854;0,6826
